Country,Year,Month,Date,"M3 (UOM:INR(IndianRupees)), Scaling Factor:10000000","M3 Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Currency With The Public (UOM:INR(IndianRupees)), Scaling Factor:10000000","Demand Deposits With Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Time Deposits With Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Time Deposits With Banks Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Other Deposits With Reserve Bank (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Bank Credit To Government (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Bank Credit To Government Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Bank Credit To Government Including Merger From Reserve Bank (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Credit Of Other Banks To Government Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Bank Credit Of Other Banks Including Merger To Government Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Bank Credit To Commercial Sector (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Bank Credit To Commercial Sector Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Bank Credit To Commercial Sector From Reserve Bank (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Bank Credit To Commercial By Other Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Bank Credit To Commercial By Other Banks Includimg Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Foreign Exchange Assets Of Banking Sector (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Governments Currency Liabilities To The Public (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Banking Sectors Net Non Monetary Liabilities (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Banking Sectors Net Non Monetary Liabilities Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Non Monetary Liabilities Of Reserve Bank Of India (Rbi) Under Banking Sectors Net Non-Monetary Liabilities (UOM:INR(IndianRupees)), Scaling Factor:10000000",observation_year,observation_month,observation_quarter,observation_week,observation_day,month_name,m3_pct_change,net_fx_assets_pct_change
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-13,4673522.89,23143686.34,669480.3128,530009.8987,3467354.5787,17510888.64,6678.1028,1225645.42,7250237.568,-3278.15,1228923.57,6005323.618,2924373.16,14870756.57,8102.89,2916270.27,14866712.37,1322700.11,9984.36,809180.16,4087232.343,388636.55,2009,3,1,11,13,March,0.19193967543067458,1.5006525293543183
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-27,4783951.59,23143686.34,666867.1129,579643.9228,3532466.3378,17510888.64,4974.2139,1249471.8,7250237.568,32845.21,1216626.59,6005323.618,3010817.25,14870756.57,11133.89,2999683.36,14866712.37,1343775.79,10054.39,830167.65,4087232.343,390217.9,2009,3,1,13,27,March,2.3628577969798004,1.593383098758494
India,"Calendar Year (Jan - Dec), 2009","March, 2009",2009-03-31,4794775.12,23143686.34,665449.6695,588687.8243,3535104.6053,17510888.64,5533.0239,1277332.78,7250237.568,61579.8,1215752.98,6005323.618,3014893.09,14870756.57,13819.89,3001073.2,14866712.37,1352175.6,10054.39,859680.74,4087232.343,387958.22,2009,3,1,14,31,March,0.2262466456103951,0.6250901424559974
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-10,4881088.41,23143686.34,681584.7529,566115.0728,3623005.8978,17510888.64,10382.6839,1294350.28,7250237.568,-8966.65,1303316.93,6005323.618,3009058.74,14870756.57,13369.89,2995688.85,14866712.37,1332018.99,10054.39,764394.0,4087232.343,371544.2,2009,4,2,15,10,April,1.800153038251362,-1.4906799087337497
India,"Calendar Year (Jan - Dec), 2009","April, 2009",2009-04-24,4901714.59,23143686.34,687127.3806,558926.2076,3645980.6369,17510888.64,9680.3639,1338672.74,7250237.568,51149.68,1287523.06,6005323.618,2981614.71,14870756.57,13035.89,2968578.82,14866712.37,1333278.38,10120.67,761971.91,4087232.343,378074.9,2009,4,2,17,24,April,0.42257337436752973,0.09454745085877292
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-08,4939275.96,23143686.34,696806.1283,552498.1772,3683150.1079,17510888.64,6821.5439,1362830.76,7250237.568,42489.54,1320341.22,6005323.618,2989998.28,14870756.57,12778.59,2977219.69,14866712.37,1328721.37,10120.67,752395.12,4087232.343,381926.58,2009,5,2,19,8,May,0.7662904338948895,-0.3417898368681116
India,"Calendar Year (Jan - Dec), 2009","May, 2009",2009-05-22,4951720.29,23143686.34,694869.5417,565360.086,3686803.1871,17510888.64,4687.4702,1366652.08,7250237.568,57274.54,1309377.54,6005323.618,2972511.36,14870756.57,12994.89,2959516.47,14866712.37,1300107.58,10211.6,697762.33,4087232.343,353137.62,2009,5,2,21,22,May,0.2519464411540939,-2.1534830887833145
India,"Calendar Year (Jan - Dec), 2009","June, 2009",2009-06-05,4963785.07,23143686.34,694818.9427,545230.4744,3716481.6187,17510888.64,7254.0302,1388300.48,7250237.568,60133.58,1328166.9,6005323.618,2996425.41,14870756.57,12640.55,2983784.86,14866712.37,1297367.89,10211.6,728520.32,4087232.343,351034.67,2009,6,2,23,5,June,0.24364825340326135,-0.21072794606736833
India,"Calendar Year (Jan - Dec), 2009","June, 2009",2009-06-19,4958564.7,23143686.34,690362.2199,547777.1599,3710843.9313,17510888.64,9581.3902,1398148.87,7250237.568,50434.51,1347714.36,6005323.618,3007661.47,14870756.57,12744.55,2994916.92,14866712.37,1314254.71,10308.17,771808.51,4087232.343,389620.06,2009,6,2,25,19,June,-0.1051691385985043,1.3016215469923598
India,"Calendar Year (Jan - Dec), 2009","July, 2009",2009-07-03,5012658.38,23143686.34,683555.929,567815.2197,3756958.9701,17510888.64,4328.2602,1417527.76,7250237.568,24501.8,1393025.96,6005323.618,3032956.24,14870756.57,12228.82,3020727.42,14866712.37,1315204.13,10308.17,763337.91,4087232.343,384611.45,2009,7,3,27,3,July,1.0909140703558862,0.07224018242246721
India,"Calendar Year (Jan - Dec), 2009","July, 2009",2009-07-17,4991971.71,23143686.34,686018.4855,551731.3467,3750201.3029,17510888.64,4020.5702,1417262.25,7250237.568,41940.29,1375321.96,6005323.618,3009951.66,14870756.57,11932.82,2998018.84,14866712.37,1341267.45,10308.17,786817.82,4087232.343,410102.25,2009,7,3,29,17,July,-0.4126886061603052,1.9816938987258226
India,"Calendar Year (Jan - Dec), 2009","July, 2009",2009-07-31,5048698.11,23143686.34,675963.0978,586145.1334,3782374.2471,17510888.64,4215.6316,1422300.17,7250237.568,27845.74,1394454.43,6005323.618,3043087.11,14870756.57,11656.18,3031430.93,14866712.37,1353848.31,10416.48,780953.96,4087232.343,421917.79,2009,7,3,31,31,July,1.1363525936328056,0.9379829503802561
India,"Calendar Year (Jan - Dec), 2009","August, 2009",2009-08-14,5047412.75,23143686.34,686026.5952,590490.5325,3766132.1297,17510888.64,4763.4916,1408555.28,7250237.568,6409.85,1402145.43,6005323.618,3041266.66,14870756.57,10358.85,3030907.81,14866712.37,1353721.44,10416.48,766547.11,4087232.343,397582.45,2009,8,3,33,14,August,-0.02545923665854266,-0.009371064620977698
India,"Calendar Year (Jan - Dec), 2009","August, 2009",2009-08-28,5065662.6,23143686.34,679128.5723,595582.514,3785546.1614,17510888.64,5405.3516,1436722.76,7250237.568,10151.04,1426571.72,6005323.618,3045016.1,14870756.57,10176.18,3034839.92,14866712.37,1371845.42,10504.44,798426.12,4087232.343,415710.69,2009,8,3,35,28,August,0.3615684094786964,1.338826398435411
India,"Calendar Year (Jan - Dec), 2009","September, 2009",2009-09-11,5092814.39,23143686.34,690278.817,584045.8201,3803529.6259,17510888.64,14960.1316,1450281.9,7250237.568,41860.63,1408421.27,6005323.618,3061701.09,14870756.57,9726.18,3051974.91,14866712.37,1383518.38,10504.44,813191.42,4087232.343,422899.52,2009,9,3,37,11,September,0.5359968111575464,0.850894702115923
India,"Calendar Year (Jan - Dec), 2009","September, 2009",2009-09-25,5120535.45,23143686.34,693159.5318,614096.9125,3809241.3152,17510888.64,4037.6916,1469852.27,7250237.568,35481.93,1434370.34,6005323.618,3114797.95,14870756.57,10807.27,3103990.68,14866712.37,1362163.22,10609.96,836887.95,4087232.343,405125.65,2009,9,3,39,25,September,0.5443171079321463,-1.5435400287201029
India,"Calendar Year (Jan - Dec), 2009","October, 2009",2009-10-09,5173811.35,23143686.34,701305.2078,591231.5723,3876875.1045,17510888.64,4399.4616,1433957.14,7250237.568,5365.32,1428591.82,6005323.618,3126588.68,14870756.57,7982.01,3118606.67,14866712.37,1331358.04,10609.96,728702.47,4087232.343,370811.91,2009,10,4,41,9,October,1.0404361129850104,-2.261489632644753
India,"Calendar Year (Jan - Dec), 2009","October, 2009",2009-10-23,5182850.17,23143686.34,712949.6301,595484.7874,3870442.5256,17510888.64,3973.2256,1464062.25,7250237.568,43722.15,1420340.1,6005323.618,3107135.85,14870756.57,6490.71,3100645.14,14866712.37,1345853.18,10731.32,744932.43,4087232.343,387588.45,2009,10,4,43,23,October,0.17470331615396795,1.0887484481634901
India,"Calendar Year (Jan - Dec), 2009","November, 2009",2009-11-06,5202072.26,23143686.34,715425.0159,587202.4525,3894618.0509,17510888.64,4826.7456,1484154.78,7250237.568,51208.77,1432946.01,6005323.618,3130196.1,14870756.57,5040.61,3125155.49,14866712.37,1358497.04,10731.32,781506.98,4087232.343,393813.45,2009,11,4,45,6,November,0.37087875144961036,0.9394680034860992
India,"Calendar Year (Jan - Dec), 2009","November, 2009",2009-11-20,5230693.05,23143686.34,723712.32,580970.43,3921226.34,17510888.64,4783.9599,1501106.53,7250237.568,72328.47,1428778.06,6005323.618,3137660.41,14870756.57,5396.31,3132264.1,14866712.37,1351836.38,10827.88,770738.15,4087232.343,388509.96,2009,11,4,47,20,November,0.5501805543931537,-0.4902962467993377
India,"Calendar Year (Jan - Dec), 2009","December, 2009",2009-12-04,5255972.24,23143686.34,730411.8025,589233.4981,3932667.4869,17510888.64,3659.4509,1524958.67,7250237.568,72122.06,1452836.61,6005323.618,3160416.88,14870756.57,4993.96,3155422.92,14866712.37,1348047.7,10827.88,788278.9,4087232.343,382098.53,2009,12,4,49,4,December,0.48328567091124874,-0.28026172812422034
India,"Calendar Year (Jan - Dec), 2009","December, 2009",2009-12-18,5245313.03,23143686.34,738245.5625,587754.0222,3914357.5719,17510888.64,4955.8709,1505450.64,7250237.568,86909.85,1418540.79,6005323.618,3182891.41,14870756.57,4718.26,3178173.15,14866712.37,1341462.47,10918.8,795410.3,4087232.343,384012.6,2009,12,4,51,18,December,-0.20280187020166318,-0.48850126000734573
India,"Calendar Year (Jan - Dec), 2010","January, 2010",2010-01-01,5323037.4,23143686.34,729648.5918,633681.6434,3955994.4315,17510888.64,3712.7309,1532114.35,7250237.568,45554.29,1486560.06,6005323.618,3269066.13,14870756.57,6334.56,3262731.57,14866712.37,1336150.59,10918.8,825212.48,4087232.343,375049.59,2010,1,1,53,1,January,1.4817870650514875,-0.395976787930552
India,"Calendar Year (Jan - Dec), 2010","January, 2010",2010-01-15,5318422.32,23143686.34,748783.7067,602340.5243,3963528.1425,17510888.64,3769.9509,1542505.73,7250237.568,91433.14,1451072.59,6005323.618,3252025.66,14870756.57,5041.01,3246984.65,14866712.37,1318199.34,10918.8,805227.2,4087232.343,356950.31,2010,1,1,2,15,January,-0.08670012350467937,-1.343505001184031
India,"Calendar Year (Jan - Dec), 2010","January, 2010",2010-01-29,5368860.64,23143686.34,742218.1732,627111.9883,3995238.2629,17510888.64,4292.2109,1562270.99,7250237.568,90212.39,1472058.6,6005323.618,3276903.32,14870756.57,5468.01,3271435.31,14866712.37,1316703.32,11053.7,798070.7,4087232.343,354703.34,2010,1,1,4,29,January,0.9483699669792234,-0.1134896638622207
India,"Calendar Year (Jan - Dec), 2010","February, 2010",2010-02-12,5396497.02,23143686.34,757422.9557,611744.9573,4023831.1174,17510888.64,3497.9909,1582208.2,7250237.568,117441.3,1464766.9,6005323.618,3300304.59,14870756.57,4906.01,3295398.58,14866712.37,1311272.57,11053.7,808342.04,4087232.343,348806.81,2010,2,1,6,12,February,0.5147531637178071,-0.41245054352866406
India,"Calendar Year (Jan - Dec), 2010","February, 2010",2010-02-26,5457272.55,23143686.34,755510.3438,637206.6313,4060891.1474,17510888.64,3664.4309,1604185.66,7250237.568,151875.86,1452309.8,6005323.618,3343356.88,14870756.57,4713.01,3338643.87,14866712.37,1301270.52,11167.56,802708.06,4087232.343,339726.5,2010,2,1,8,26,February,1.1262033458882659,-0.762774287271184
India,"Calendar Year (Jan - Dec), 2010","March, 2010",2010-03-12,5516802.5,23143686.34,772930.4686,635624.3242,4104725.3405,17510888.64,3522.3709,1622813.5,7250237.568,162602.69,1460210.81,6005323.618,3381924.07,14870756.57,5775.01,3376149.06,14866712.37,1287481.02,11167.56,786583.65,4087232.343,323725.58,2010,3,1,10,12,March,1.0908370336020656,-1.059695104750391
India,"Calendar Year (Jan - Dec), 2010","March, 2010",2010-03-26,5601962.39,23143686.34,771214.8676,713902.1567,4111291.3774,17510888.64,5553.9909,1629166.04,7250237.568,170892.3,1458273.74,6005323.618,3494477.55,14870756.57,4522.01,3489955.54,14866712.37,1279467.36,11269.69,812418.24,4087232.343,311122.75,2010,3,1,12,26,March,1.5436457984493668,-0.6224293698714023
India,"Calendar Year (Jan - Dec), 2010","March, 2010",2010-03-31,5602698.31,23143686.34,767492.4976,717969.7034,4113430.1111,17510888.64,3806.0009,1669185.84,7250237.568,211585.52,1457600.32,6005323.618,3491409.03,14870756.57,1328.01,3490081.02,14866712.37,1281464.12,11269.69,850630.37,4087232.343,301643.3,2010,3,1,13,31,March,0.013136825076043301,0.15606181622327409
India,"Calendar Year (Jan - Dec), 2010","April, 2010",2010-04-09,5666577.21,23143686.34,786147.08,671829.527,4204470.63,17510888.64,4129.9709,1670172.01,7250237.568,131526.72,1538645.29,6005323.618,3491340.65,14870756.57,1328.01,3490012.64,14866712.37,1265660.43,11269.69,771865.57,4087232.343,287978.14,2010,4,2,14,9,April,1.140145274036719,-1.2332526329336568
India,"Calendar Year (Jan - Dec), 2010","April, 2010",2010-04-23,5649336.23,23143686.34,798410.0002,653694.7992,4193639.8972,17510888.64,3591.5309,1702889.23,7250237.568,189715.62,1513173.61,6005323.618,3462881.64,14870756.57,1328.01,3461553.63,14866712.37,1268133.29,11400.51,795968.44,4087232.343,293600.84,2010,4,2,16,23,April,-0.3042573913856428,0.19538099962563837
India,"Calendar Year (Jan - Dec), 2010","May, 2010",2010-05-07,5696497.84,23143686.34,814584.299,648467.0865,4229779.4213,17510888.64,3667.0309,1718374.98,7250237.568,214461.48,1503913.5,6005323.618,3479565.12,14870756.57,1328.01,3478237.11,14866712.37,1279230.31,11400.51,792073.09,4087232.343,296486.49,2010,5,2,18,7,May,0.8348168365259312,0.8750673204076298
India,"Calendar Year (Jan - Dec), 2010","May, 2010",2010-05-21,5702913.57,23143686.34,824763.887,645217.5323,4229139.3653,17510888.64,3792.7841,1734051.39,7250237.568,212485.01,1521566.38,6005323.618,3487695.38,14870756.57,1328.01,3486367.37,14866712.37,1300406.68,11507.87,830747.76,4087232.343,316840.38,2010,5,2,20,21,May,0.11262586557920784,1.6553993314933235
India,"Calendar Year (Jan - Dec), 2010","June, 2010",2010-06-04,5721745.13,23143686.34,826160.304,654385.5862,4237587.6069,17510888.64,3611.6341,1728896.62,7250237.568,213813.19,1515083.43,6005323.618,3546588.56,14870756.57,1328.01,3545260.55,14866712.37,1286884.32,11507.87,852132.24,4087232.343,307921.55,2010,6,2,22,4,June,0.3302094581804971,-1.0398562394342559
India,"Calendar Year (Jan - Dec), 2010","June, 2010",2010-06-18,5710580.41,23143686.34,831948.4931,651623.4754,4223930.0633,17510888.64,3078.3741,1720210.06,7250237.568,227381.93,1492828.13,6005323.618,3573276.18,14870756.57,1478.11,3571798.07,14866712.37,1288437.97,11624.66,882968.47,4087232.343,318133.9,2010,6,2,24,18,June,-0.19512788050382035,0.12072957730961953
India,"Calendar Year (Jan - Dec), 2010","July, 2010",2010-07-02,5816066.74,23143686.34,820498.3793,696930.577,4294966.4021,17510888.64,3671.3841,1733790.65,7250237.568,223243.85,1510546.8,6005323.618,3665924.95,14870756.57,1575.23,3664349.72,14866712.37,1312665.77,11624.66,907939.3,4087232.343,340914.88,2010,7,3,26,2,July,1.8472085572121433,1.8804009633463403
India,"Calendar Year (Jan - Dec), 2010","July, 2010",2010-07-16,5786016.78,23143686.34,828720.57,658704.9282,4295045.7593,17510888.64,3545.5241,1746858.22,7250237.568,226718.87,1520139.35,6005323.618,3622135.14,14870756.57,1575.23,3620559.91,14866712.37,1332300.62,11624.66,926901.87,4087232.343,359856.74,2010,7,3,28,16,July,-0.5166715126106003,1.495799650508145
India,"Calendar Year (Jan - Dec), 2010","July, 2010",2010-07-30,5842382.73,23143686.34,814428.41,693785.0443,4329728.6897,17510888.64,4440.5841,1757420.15,7250237.568,222634.68,1534785.47,6005323.618,3641699.06,14870756.57,1325.38,3640373.68,14866712.37,1333810.21,11761.26,902307.96,4087232.343,358908.64,2010,7,3,30,30,July,0.9741753635218453,0.1133070102451672
India,"Calendar Year (Jan - Dec), 2010","August, 2010",2010-08-13,5819239.8,23143686.34,826742.35,663688.5677,4324610.3402,17510888.64,4198.5441,1743752.81,7250237.568,209122.72,1534630.09,6005323.618,3629669.05,14870756.57,1325.38,3628343.67,14866712.37,1327786.09,11761.26,893729.41,4087232.343,333062.59,2010,8,3,32,13,August,-0.3961214297235949,-0.4516474648968094
India,"Calendar Year (Jan - Dec), 2010","August, 2010",2010-08-27,5854452.65,23143686.34,823256.93,677623.9024,4349591.3374,17510888.64,3980.4841,1768391.4,7250237.568,207611.02,1560780.38,6005323.618,3620915.02,14870756.57,1325.38,3619589.64,14866712.37,1335247.94,11886.29,881987.99,4087232.343,339324.33,2010,8,3,34,27,August,0.6051108256442728,0.5619768166120753
India,"Calendar Year (Jan - Dec), 2010","September, 2010",2010-09-10,5889803.51,23143686.34,834672.24,663508.08,4387773.4617,17510888.64,3849.7241,1784812.03,7250237.568,242092.51,1542719.52,6005323.618,3650667.83,14870756.57,1325.38,3649342.45,14866712.37,1336461.92,11886.29,894024.56,4087232.343,341775.55,2010,9,3,36,10,September,0.6038286089819156,0.09091794592095415
India,"Calendar Year (Jan - Dec), 2010","September, 2010",2010-09-24,5899265.85,23143686.34,826069.95,689730.7571,4379434.6582,17510888.64,4030.4841,1764772.77,7250237.568,206760.72,1558012.05,6005323.618,3696238.28,14870756.57,1325.38,3694912.9,14866712.37,1363397.71,12000.34,937143.25,4087232.343,347966.61,2010,9,3,38,24,September,0.16065629326911246,2.0154551055221903
India,"Calendar Year (Jan - Dec), 2010","October, 2010",2010-10-08,5990406.6,23143686.34,833857.34,675867.6652,4476062.2236,17510888.64,4619.3741,1756122.84,7250237.568,194701.71,1561421.13,6005323.618,3744818.61,14870756.57,1325.38,3743493.23,14866712.37,1346491.77,12000.34,869026.96,4087232.343,329304.44,2010,10,4,40,8,October,1.5449507161980236,-1.2399859465804686
India,"Calendar Year (Jan - Dec), 2010","October, 2010",2010-10-22,6080476.05,23143686.34,840740.8633,729695.7078,4506067.807,17510888.64,3971.6741,1794259.41,7250237.568,205650.58,1588608.83,6005323.618,3753210.76,14870756.57,1477.38,3751733.38,14866712.37,1346832.3,12152.27,825978.69,4087232.343,333221.34,2010,10,4,42,22,October,1.5035615445536,0.025290165717084534
India,"Calendar Year (Jan - Dec), 2010","November, 2010",2010-11-05,6040449.85,23143686.34,864937.81,662590.7559,4508665.803,17510888.64,4255.4841,1836122.48,7250237.568,263241.03,1572881.45,6005323.618,3804379.52,14870756.57,1572.38,3802807.14,14866712.37,1363355.4,12152.27,975559.82,4087232.343,348080.01,2010,11,4,44,5,November,-0.658274116547175,1.2268119794869747
India,"Calendar Year (Jan - Dec), 2010","November, 2010",2010-11-19,6090574.92,23143686.34,871766.543,710743.4909,4504529.1896,17510888.64,3535.6941,1820861.85,7250237.568,259513.33,1561348.52,6005323.618,3837977.49,14870756.57,1572.38,3836405.11,14866712.37,1379324.23,12253.71,959842.37,4087232.343,361890.61,2010,11,4,46,19,November,0.8298234609132704,1.1712888656912224
India,"Calendar Year (Jan - Dec), 2010","December, 2010",2010-12-03,6079825.44,23143686.34,867584.14,676735.3149,4531246.8534,17510888.64,4259.1341,1825039.72,7250237.568,256017.63,1569022.09,6005323.618,3875603.93,14870756.57,1625.63,3873978.3,14866712.37,1371330.16,12253.71,1004402.08,4087232.343,352136.36,2010,12,4,48,3,December,-0.17649368312835367,-0.5795642406716817
India,"Calendar Year (Jan - Dec), 2010","December, 2010",2010-12-17,6051303.24,23143686.34,878479.58,651183.112,4518296.5982,17510888.64,3343.9542,1801914.11,7250237.568,270795.12,1531118.99,6005323.618,3922874.55,14870756.57,1625.63,3921248.92,14866712.37,1371259.94,12253.71,1056999.07,4087232.343,353828.63,2010,12,4,50,17,December,-0.4691286005079842,-0.005120575777317615
India,"Calendar Year (Jan - Dec), 2010","December, 2010",2010-12-31,6225180.55,23143686.34,868666.3508,719535.8669,4633407.3718,17510888.64,3570.9642,1797093.38,7250237.568,263952.48,1533140.9,6005323.618,4048928.55,14870756.57,1625.63,4047302.92,14866712.37,1349079.08,12373.42,982293.88,4087232.343,343095.38,2010,12,4,52,31,December,2.8733861633415625,-1.6175532700240525
India,"Calendar Year (Jan - Dec), 2011","January, 2011",2011-01-14,6208936.07,23143686.34,891733.39,644122.9179,4670170.5461,17510888.64,2909.2142,1825876.02,7250237.568,279284.13,1546591.89,6005323.618,4004346.61,14870756.57,1378.63,4002967.98,14866712.37,1362448.31,12373.42,996108.3,4087232.343,354930.98,2011,1,1,2,14,January,-0.26094793346996825,0.9909893495642974
India,"Calendar Year (Jan - Dec), 2011","January, 2011",2011-01-28,6255984.26,23143686.34,888153.39,665023.5101,4689477.5046,17510888.64,13329.8574,1837844.46,7250237.568,269301.62,1568542.84,6005323.618,4021022.99,14870756.57,1325.38,4019697.61,14866712.37,1380715.85,12478.62,996077.65,4087232.343,373737.96,2011,1,1,4,28,January,0.7577496284319141,1.3407877470228646
India,"Calendar Year (Jan - Dec), 2011","February, 2011",2011-02-11,6323961.15,23143686.34,907712.2202,649303.1815,4763859.6031,17510888.64,3086.1474,1856650.61,7250237.568,299431.43,1557219.18,6005323.618,4073171.73,14870756.57,1570.38,4071601.35,14866712.37,1381700.14,12478.62,1000039.94,4087232.343,373482.36,2011,2,1,6,11,February,1.0865898502116833,0.0712883827617139
India,"Calendar Year (Jan - Dec), 2011","February, 2011",2011-02-25,6366713.62,23143686.34,905350.6903,678840.1869,4778940.8841,17510888.64,3581.8574,1872956.62,7250237.568,300211.07,1572745.55,6005323.618,4103830.65,14870756.57,1570.38,4102260.27,14866712.37,1380477.45,12585.86,1003136.95,4087232.343,371541.5,2011,2,1,8,25,February,0.6760394155805205,-0.08849170414066965
India,"Calendar Year (Jan - Dec), 2011","March, 2011",2011-03-11,6440360.1,23143686.34,921245.6581,675137.3582,4839521.0989,17510888.64,4455.9874,1895887.33,7250237.568,313072.56,1582814.77,6005323.618,4149934.93,14870756.57,1570.38,4148364.55,14866712.37,1379248.0,12585.86,997296.01,4087232.343,371034.93,2011,3,1,10,11,March,1.1567424639401302,-0.08905976696684803
India,"Calendar Year (Jan - Dec), 2011","March, 2011",2011-03-25,6503680.19,23143686.34,919362.80529,717920.293,4862912.2574,17510888.64,3484.83,1903689.62,7250237.568,316388.61,1587301.01,6005323.618,4236236.94,14870756.57,1760.38,4234476.56,14866712.37,1387972.87,12724.34,1036943.58,4087232.343,362920.91,2011,3,1,12,25,March,0.9831762357511709,0.6325816676913787
